id,created_at,text,is_reply,reply_to_user,reply_to_status,is_retweet,favorite_count,retweet_count,lang,root_id,media_count,source_url,editorial_status,article_slugs
2013999252851065157,2026-01-21 15:36:54+00:00,@Lavozgalactica Que ha hecho Vinicius después de ese Balon de Oro?,True,Lavozgalactica,2013701839431028907,False,0,0,es,2013999252851065157,0,https://x.com/ScarFace2824/status/2013999252851065157,reply-archive,
2013941181231534498,2026-01-21 11:46:09+00:00,"@frabigol Que alguien le diga que se gana el balón de oro por lo que se hace antes, no después.",True,frabigol,2013689571419046385,False,0,0,es,2013941181231534498,0,https://x.com/ScarFace2824/status/2013941181231534498,reply-archive,
2012961798987636976,2026-01-18 18:54:26+00:00,@fifa_romania That's mean some kind of leak about an Ibra?,True,fifa_romania,2012955131549999416,False,0,0,en,2012961798987636976,0,https://x.com/ScarFace2824/status/2012961798987636976,reply-archive,
2009342586138542201,2026-01-08 19:12:58+00:00,@AsyFutTrader @WetDesignFUT Ibra,True,AsyFutTrader,2009339960231661699,False,0,0,eu,2009342586138542201,0,https://x.com/ScarFace2824/status/2009342586138542201,reply-archive,
2008677180591767875,2026-01-06 23:08:53+00:00,@DjMaRiiO @AchrafHakimi Raphinha no ha llorado por el robo que le han pegado en cada premio y este llorando por el fifa...,True,DjMaRiiO,1395806446894387200,False,0,0,es,2008677180591767875,0,https://x.com/ScarFace2824/status/2008677180591767875,reply-archive,
2005772774971744287,2025-12-29 22:47:49+00:00,"@dembelismo99_ No hay un 9 fichable a nivel de Lamine o Pedri este año, hay que aprovechar la oportunidad, por suerte y que no se nos olvide es que pedri tiene 22 y Lamine 18 por lo que quedan muchos 9 Top por salir.",True,dembelismo99_,2005741071956074999,False,0,0,es,2005772774971744287,0,https://x.com/ScarFace2824/status/2005772774971744287,reply-archive,
2005737239884751024,2025-12-29 20:26:37+00:00,"@_Futbolero_ Es el mejor 9 gratis y si con eso se puede traer a Schloterbeck y a Kee Smit, no hay que dudar.",True,_Futbolero_,2005728024172368228,False,13,0,es,2005737239884751024,0,https://x.com/ScarFace2824/status/2005737239884751024,reply-archive,
2003978606339608990,2025-12-24 23:58:26+00:00,"@lucaasdd_ @Jotik04_ Que voy a ver a un tio que piensa que a la gente le importa que le llame GILIPOLLAS, solo hace falta ver que tipo de argumentos usa para ver que son los mismos que los de la baptistinha. El fifa no es para jugar sino para ganar sobres si para eso tengo que usarla o dejar el mando",True,lucaasdd_,2003917065258971187,False,0,0,es,2003978606339608990,0,https://x.com/ScarFace2824/status/2003978606339608990,reply-archive,
2003909593773089043,2025-12-24 19:24:12+00:00,@Jotik04_ Mismos argumentos que los que la usan.,True,Jotik04_,2003906000789950917,False,0,0,es,2003909593773089043,0,https://x.com/ScarFace2824/status/2003909593773089043,reply-archive,
2003898521515389110,2025-12-24 18:40:12+00:00,"@Jotik04_ Eres de los que hace la baptistinha, porque claro lo importante no es jugar, es conseguir sobres y seguir la rueda del gambling. Por gente como tú el juego es más abrir sobres que gameplay.",True,Jotik04_,2003604515191423305,False,0,0,es,2003898521515389110,0,https://x.com/ScarFace2824/status/2003898521515389110,reply-archive,
2003242832174416112,2025-12-22 23:14:44+00:00,@_ColePalmer Ibra,True,KetanimayX,2003012049237094759,False,0,0,eu,2003242832174416112,0,https://x.com/ScarFace2824/status/2003242832174416112,reply-archive,
2003239576991830208,2025-12-22 23:01:48+00:00,"@forzagroga2 Una roja no depende de que lo lesione o no, sino de la pontencialidad. Y esa entrada pudo haber acabado con el jugador al que pedireis que os de el mundial los proximos 16 años.",True,forzagroga2,2003098045228188157,False,0,0,es,2003239576991830208,0,https://x.com/ScarFace2824/status/2003239576991830208,reply-archive,
2003237602850390160,2025-12-22 22:53:57+00:00,@DricardoGR Que celebra la gente que no cree en brujas ni en zombies celebrando Halloween. Duda genuina.,True,DricardoGR,2002869452208226382,False,0,0,es,2003237602850390160,0,https://x.com/ScarFace2824/status/2003237602850390160,reply-archive,
2003212699136889194,2025-12-22 21:15:00+00:00,@GallegoEsteve @postunited Merengue? EEUU? Por eso quien se iba a Miami era el Madrid no? Ah espera...,True,GallegoEsteve,2003199111147979022,False,0,0,es,2003212699136889194,0,https://x.com/ScarFace2824/status/2003212699136889194,reply-archive,
2003198107576864836,2025-12-22 20:17:01+00:00,@GallegoEsteve @postunited Porque todos sabemos que los mercados donde domina el Barça como Japón o EEUU se paga peor que Latinoamerica.,True,GallegoEsteve,2003196909226475965,False,0,0,es,2003198107576864836,0,https://x.com/ScarFace2824/status/2003198107576864836,reply-archive,
2003194579886186920,2025-12-22 20:03:00+00:00,@postunited Lo que tampoco se entiende es que el Madrid ingrese más cuando sus espectadores siempre son más bajos que los del Barça,True,postunited,2003167798105899305,False,0,0,es,2003194579886186920,0,https://x.com/ScarFace2824/status/2003194579886186920,reply-archive,
2001334567572283466,2025-12-17 16:51:58+00:00,"@fifa_romania Now, Ibra sbc",True,fifa_romania,2001331847738057022,False,0,0,tl,2001334567572283466,0,https://x.com/ScarFace2824/status/2001334567572283466,reply-archive,
2001001792168202352,2025-12-16 18:49:38+00:00,"@Blayasensat Ter Stegen?
Peligro para Lamine y Eric en estos partidos con rivales revolucionados y en este tipo de campos.",True,Blayasensat,2001001136967573741,False,4,0,es,2001001792168202352,0,https://x.com/ScarFace2824/status/2001001792168202352,reply-archive,
1997393677174362365,2025-12-06 19:52:17+00:00,"@UNIVERSO_1899 Puede ir con manos, pero hace falta tenerla tan arriba, una parada que ni Joan Garcia.",True,UNIVERSO_1899,1997379117444935973,False,0,0,es,1997393677174362365,0,https://x.com/ScarFace2824/status/1997393677174362365,reply-archive,
1996651075739570607,2025-12-04 18:41:27+00:00,@FUT_Rory @FCcoinstore Xbox,True,FUT_Rory,1996540384391070149,False,0,0,en,1996651075739570607,0,https://x.com/ScarFace2824/status/1996651075739570607,reply-archive,
1996000244383772871,2025-12-02 23:35:16+00:00,"@YaiquelH @_AdrianSnchz Mejor fallar la del minuto 1 con 0-0 y meter en el 96 con 2-1, solo las grandes mentes como tú serían fan de Ferran Torres.",True,YaiquelH,1995990123574382975,False,0,0,es,1996000244383772871,0,https://x.com/ScarFace2824/status/1996000244383772871,reply-archive,
1993773328264515857,2025-11-26 20:06:18+00:00,@jonhye7 Que hay que regular?,True,jonhye7,1993646761332953288,False,0,0,es,1993773328264515857,0,https://x.com/ScarFace2824/status/1993773328264515857,reply-archive,
1993771123075633613,2025-11-26 19:57:32+00:00,"@el_yuste_ Multa, multa, multa. Al que haga un dibujo fotorealista y no ensucie su dibujo con una señal clara de que es un dibujo, multa y si no la paga a la cárcel. Para algo está el uso de la fuerza.",True,el_yuste_,1993680868259356967,False,0,0,es,1993771123075633613,0,https://x.com/ScarFace2824/status/1993771123075633613,reply-archive,
1993756903382597961,2025-11-26 19:01:02+00:00,@RadioFCB Me quieres decir que el problema de Koundé es que está en el lateral? Quieres poner al fumado de Koundé de central donde se van a notar el doble sus idas de olla y despistes?,True,RadioFCB,1993732131818742265,False,0,0,es,1993756903382597961,0,https://x.com/ScarFace2824/status/1993756903382597961,reply-archive,
1993729949534982245,2025-11-26 17:13:56+00:00,"@walchavito Laterales con gerard martin, Jofre Torrents y Eric Garcia, Xavi Espart no hay que gastar. Psicologo para Kounde. Vendes a Ferran y libre Lewan, Etta Eyong y Harry Kane. Extremo izquierdo o recuperas a Jan Virgili o 30 por Fofana o yeremay. Schloterbeck, Kee Smit fichajes y Bernal",True,walchavito,1993605325564318153,False,0,0,es,1993729949534982245,0,https://x.com/ScarFace2824/status/1993729949534982245,reply-archive,
1993421610607317078,2025-11-25 20:48:42+00:00,@Blayasensat Tú insistes en que debe ser titular.,True,Blayasensat,1993420875056791669,False,0,0,es,1993421610607317078,0,https://x.com/ScarFace2824/status/1993421610607317078,reply-archive,
1990169966461726886,2025-11-16 21:27:50+00:00,"@DjMaRiiO Tenías la oportunidad contra el Barrio, no quisiste.",True,DjMaRiiO,1990161218552684847,False,6,0,es,1990169966461726886,0,https://x.com/ScarFace2824/status/1990169966461726886,reply-archive,
1987620151894622328,2025-11-09 20:35:47+00:00,@Blayasensat Que Araujo tiri un fora de joc a camp rival que ha sigut?,True,Blayasensat,1987614670996242844,False,0,0,ca,1987620151894622328,0,https://x.com/ScarFace2824/status/1987620151894622328,reply-archive,
1986510368924180494,2025-11-06 19:05:54+00:00,"@Blayasensat Como tienes acceso a HudlStatsBomb, es una colaboración, por tu curso en Barça Innovation Hub o realmente es una inversión para tu canal? Porque es carísimo.",True,Blayasensat,1986509002998423623,False,0,0,es,1986510368924180494,0,https://x.com/ScarFace2824/status/1986510368924180494,reply-archive,
1982154259069043068,2025-10-25 18:36:16+00:00,@DonkTrading Xbox,True,Futdonk,1982153617915179443,False,0,0,en,1982154259069043068,0,https://x.com/ScarFace2824/status/1982154259069043068,reply-archive,
1980697741710729662,2025-10-21 18:08:35+00:00,@futagentt @FUT_Rory Xbox,True,futagentt,1980697496700719469,False,0,0,en,1980697741710729662,0,https://x.com/ScarFace2824/status/1980697741710729662,reply-archive,
1979545807281135998,2025-10-18 13:51:13+00:00,"RT @FutSheriff: 🚨QUICK 100k PACK GIVEAWAY 🔥🔥🔥

• Follow @DrFUT_ &amp; Me✅
• RT ✅

That’s all! Winner soon👀🔥🔥🔥🔥🔥 https://t.co/L3s5hMxj8G",False,,,True,0,0,en,1979545807281135998,1,https://x.com/ScarFace2824/status/1979545807281135998,retweet-archive,
2091591141582061590,2026-08-23 18:19:22+00:00,@UCulemas @JoanLaportaFCB Fichas ahora a Tresoldi y con este clima Julián sale por 70M.,True,UCulemas,2091564619890299054,False,1,0,es,2091591141582061590,0,https://x.com/ScarFace2824/status/2091591141582061590,reply-archive,
2091590717445738847,2026-08-23 18:17:41+00:00,"@TheMavericK_YT Creo que el fichaje en el lateral de futuro hay que plantearlo pensando en el futuro del lateral derecho, que posiblemente sea Espart, así que es mejor un perfil más defensivo como Salinas.",True,TheMavericK_YT,2091583656426901896,False,0,0,es,2091590717445738847,0,https://x.com/ScarFace2824/status/2091590717445738847,reply-archive,
2091590318948753624,2026-08-23 18:16:06+00:00,@jaumemarcet Ara mateix paguem 50M i els hi estem fent un favor,True,jaumemarcet,2091581189760983186,False,0,0,ca,2091590318948753624,0,https://x.com/ScarFace2824/status/2091590318948753624,reply-archive,
2091590137805213914,2026-08-23 18:15:23+00:00,@JijantesFC El club se plantea fichar a Tresoldi para dejar que Julián se devalue con este clima hostil y traerlo en invierno por menos dinero?,True,JijantesFC,2091579865161949379,False,0,0,es,2091590137805213914,0,https://x.com/ScarFace2824/status/2091590137805213914,reply-archive,
2091589953197158515,2026-08-23 18:14:39+00:00,@RevenRV Y por eso mismo en lugar de subir la oferta hay que bajarla,True,RevenRV,2091582772867403917,False,1,0,es,2091589953197158515,0,https://x.com/ScarFace2824/status/2091589953197158515,reply-archive,
2091585682699633019,2026-08-23 17:57:41+00:00,"@dembelismo99_ Quien tiene que alargarlo es el Barça, en invierno lo sacas por menos de 100M. Ahora te traes a Tresoldi y sobretodo a Salinas antes de darles dinero al ATM para que lo fichen ellos.",True,dembelismo99_,2091576327920894086,False,9,0,es,2091585682699633019,0,https://x.com/ScarFace2824/status/2091585682699633019,reply-archive,
2091579919625314532,2026-08-23 17:34:47+00:00,@StefanoBorja3 @Somhiseremfcb Pues que se lo queden con esta hostilidad hasta que lo conviertan en Joao Felix 2.0,True,StefanoBorja3,2091579526878830757,False,0,0,es,2091579919625314532,0,https://x.com/ScarFace2824/status/2091579919625314532,reply-archive,
2091577770052657463,2026-08-23 17:26:14+00:00,"@gerardromero @gerardromero en el club se valora la opción de dejar que se devalue y traer ahora a Tresoldi? 
En invierno, con todo este clima, lo sacas más barato y consigues a los dos por 130M.
Por cierto, hay que caer en que si se quiere a Salinas, se debe cerrar antes pagar por Julián.",True,gerardromero,2091566756800221224,False,1,1,es,2091577770052657463,0,https://x.com/ScarFace2824/status/2091577770052657463,reply-archive,
2091577295207067663,2026-08-23 17:24:21+00:00,"@Guillembp01 En el club se contempla aprovechar la situación para dejar que se devalue, fichar a Tresoldi y a Julian en invierno por 130M los dos. 

PD: si se quiere a Salinas, hay que cerrarlo antes de darles la pasta.",True,Guillembp01,2091573638491214223,False,1,0,es,2091577295207067663,0,https://x.com/ScarFace2824/status/2091577295207067663,reply-archive,
2091576949676073229,2026-08-23 17:22:59+00:00,"@UNIVERSO_1899 Es el momento, pero de bajar la oferta ahora que están desesperados. 
Y cerrar a Salinas antes de darles la pasta.",True,UNIVERSO_1899,2091572767204180470,False,0,0,es,2091576949676073229,0,https://x.com/ScarFace2824/status/2091576949676073229,reply-archive,
2091576676551463193,2026-08-23 17:21:53+00:00,"@Somhiseremfcb 2 cosas:
1 El momento en que la oferta caducara es ahora. Están deseparados. Hay que bajar el precio para que te de para Julián + Tresoldi. 
2 hay que cerrar a Salinas antes de que les demos la pasta",True,Somhiseremfcb,2091575864525836472,False,17,0,es,2091576676551463193,0,https://x.com/ScarFace2824/status/2091576676551463193,reply-archive,
2091575883471396939,2026-08-23 17:18:44+00:00,Es momento de que caduque la oferta del Barça.,False,,,False,0,0,es,2091575883471396939,0,https://x.com/ScarFace2824/status/2091575883471396939,standalone-archive,
2091574993675321417,2026-08-23 17:15:12+00:00,Hay que cerrar a Salinas antes de fichar a Julián,False,,,False,0,0,es,2091574993675321417,0,https://x.com/ScarFace2824/status/2091574993675321417,standalone-archive,
2091573379211878417,2026-08-23 17:08:47+00:00,"@eldelfcb Yo lo sigo en serio pero con Tresoldi y lo sacas en invierno por menos dinero, Tresoldi + Julián = 130",True,eldelfcb,2091567163756732727,False,1,0,es,2091573379211878417,0,https://x.com/ScarFace2824/status/2091573379211878417,reply-archive,
2091563780568240174,2026-08-23 16:30:39+00:00,"@Padremany1 Yo dejaria que se devaluara, con la afición en contra, y por 130 te traes a Julián + Tresoldi. No se donde he escuchado que el club se lo puede llevar a plantear. Pero me gustaria que lo respaldara alguien más.",True,Padremany1,2091557506954797535,False,0,0,es,2091563780568240174,0,https://x.com/ScarFace2824/status/2091563780568240174,reply-archive,
2091563318712398265,2026-08-23 16:28:49+00:00,"¿En el club se contempla la posibilidad de cerrar ahora a Tresoldi como apuesta de presente/futuro y dejar que Julián se devalúe?
Sigue el malestar con Cholo, compañeros y afición, su rendimiento se resiente y acaba en una João Félix 2.0, lo sacas por menos de 100
@gerardromero https://t.co/iwaXXJi53S",False,,,False,1,0,es,2091563318712398265,1,https://x.com/ScarFace2824/status/2091563318712398265,standalone-archive,
2091559770582896641,2026-08-23 16:14:43+00:00,@ShadowMonarch23 Yo ya me esperaba a que se devalue para sacarlo por menos dinero. Y de mientras Tresoldi.,True,ShadowMonarch23,2091558868698501619,False,3,0,es,2091559770582896641,0,https://x.com/ScarFace2824/status/2091559770582896641,reply-archive,
2091471966016246140,2026-08-23 10:25:49+00:00,"@dembelismo99_ Para mi suficiente. Pero si se quiere ir a por Salinas por FOMO, adelante.",True,dembelismo99_,2091465168936935854,False,5,0,es,2091471966016246140,0,https://x.com/ScarFace2824/status/2091471966016246140,reply-archive,
2091454881940775228,2026-08-23 09:17:55+00:00,"@dembelismo99_ Para defender con tantos metros a la espalda es mejor Lukeba. Le falta cadera para girarse rápido, un poco como Alvaro Cortés",True,dembelismo99_,2091445671760974228,False,30,0,es,2091454881940775228,0,https://x.com/ScarFace2824/status/2091454881940775228,reply-archive,
2091273981206602030,2026-08-22 21:19:05+00:00,@dembelismo99_ Me da miedo que a Ignacio le falte cadera para girar en una defensa tan adelantada como la de Flick,True,dembelismo99_,2091268012204556757,False,8,0,es,2091273981206602030,0,https://x.com/ScarFace2824/status/2091273981206602030,reply-archive,
1958636557885157464,2025-08-21 21:05:19+00:00,@KingsNews44363 @Saiyans_FC_ Elena B?,True,KingsNews44363,1958621212541952465,False,0,0,es,1958636557885157464,0,https://x.com/ScarFace2824/status/1958636557885157464,reply-archive,
1957541211373253112,2025-08-18 20:32:48+00:00,@NarcisBoza Acabó mal con mostoles?,True,NarcisBoza,1957540587202109723,False,0,0,es,1957541211373253112,0,https://x.com/ScarFace2824/status/1957541211373253112,reply-archive,
1948420036059615380,2025-07-24 16:28:31+00:00,@mterstegen1 You are renvenging the club for doing the same you did with Claudio Bravo and the culers we know that. Don't play with the economy of our club.,True,mterstegen1,1948400722615140837,False,0,0,en,1948420036059615380,0,https://x.com/ScarFace2824/status/1948420036059615380,reply-archive,
1948419556726145160,2025-07-24 16:26:36+00:00,@mterstegen1 We all know what you did. Not my captain. Out of the club those that don't feel de colours.,True,mterstegen1,1948400722615140837,False,0,0,en,1948419556726145160,0,https://x.com/ScarFace2824/status/1948419556726145160,reply-archive,
1941177821017276920,2025-07-04 16:50:32+00:00,@GxlDePaulinho Siempre ha sido mi primera opción,True,GxlDePaulinho,1941074657010237743,False,0,0,es,1941177821017276920,0,https://x.com/ScarFace2824/status/1941177821017276920,reply-archive,
1941158623201378676,2025-07-04 15:34:15+00:00,"@FCB_nenn A ver el fichaje estaba hecho hasta esta mañana, los periodistas, incluido Gerard solo han dicho lo que estaba pasando si hasta Uriarte fue a la Liga para impedir el fichaje. Como para que ahora digais que era todo un invento de Gerard.",True,FCB_nenn,1940901222493704423,False,0,0,es,1941158623201378676,0,https://x.com/ScarFace2824/status/1941158623201378676,reply-archive,
1940387814203609524,2025-07-02 12:31:20+00:00,@DAlvarez1976 El Fluminese genera lo mismo que el Madrid?,True,DAlvarez1976,1940356177357091287,False,0,0,es,1940387814203609524,0,https://x.com/ScarFace2824/status/1940387814203609524,reply-archive,
1931725214687113601,2025-06-08 14:49:15+00:00,@ItzAyhamm1 @FUTWIZ He've lost the EOAE chem?,True,ItzAyhamm1,1931653099820581216,False,0,0,et,1931725214687113601,0,https://x.com/ScarFace2824/status/1931725214687113601,reply-archive,
1931720405728833626,2025-06-08 14:30:09+00:00,@FendyMerland De bruyne lose de EOAE chemsitry with cdm evo?,True,FendyMerland,1931327756060545340,False,0,0,ro,1931720405728833626,0,https://x.com/ScarFace2824/status/1931720405728833626,reply-archive,
1931720028979655002,2025-06-08 14:28:39+00:00,@FIFA22_INFO He will lose EOAE card chemistry? With cdm evo?,True,FIFA22_INFO,1931649091194191901,False,0,0,en,1931720028979655002,0,https://x.com/ScarFace2824/status/1931720028979655002,reply-archive,
1915711324912341364,2025-04-25 10:15:46+00:00,@DonkTrading https://t.co/1iDu53qFD8,True,Futdonk,1915700298523230246,False,0,0,qme,1915711324912341364,1,https://x.com/ScarFace2824/status/1915711324912341364,reply-archive,
2091237474844705051,2026-08-22 18:54:01+00:00,@ElModelin No creo que uno di noi se relaje solo por llegar al primer equipo,True,ElModelin,2091170727303024794,False,0,0,es,2091237474844705051,0,https://x.com/ScarFace2824/status/2091237474844705051,reply-archive,
2091237013982761019,2026-08-22 18:52:12+00:00,@BlxckNews Y ojo no se ficha ahora a Tresoldi y dejemos que Julián se devalue. Para marcarse un Joao Felix 2.0 y llegue en invierno o verano que viene por 130 - lo que cueste Tresoldi &lt; 100M,True,BlxckNews,2091159496533922062,False,1,0,es,2091237013982761019,0,https://x.com/ScarFace2824/status/2091237013982761019,reply-archive,
2091234626287063098,2026-08-22 18:42:42+00:00,@GxlToniFdz No tiene porque irse. Si se ficha a Lukeba es porque se va Balde y Gerard Martin tendrá que ser suplente de Lukeba y de Cancelo por lo que Pesquer y Cortés se repartiran minutos,True,GxlToniFdz,2091204595250803125,False,1,0,es,2091234626287063098,0,https://x.com/ScarFace2824/status/2091234626287063098,reply-archive,
2091234307935465675,2026-08-22 18:41:26+00:00,Esto https://t.co/6zzQPf3Dsn,False,,,False,0,0,es,2091234307935465675,0,https://x.com/ScarFace2824/status/2091234307935465675,standalone-archive,
2091229824400384487,2026-08-22 18:23:37+00:00,@trovewho Ya han llegado Cancelo y Adeyemi,True,trovewho,2091219924643652059,False,0,0,es,2091229824400384487,0,https://x.com/ScarFace2824/status/2091229824400384487,reply-archive,
2091229758918946840,2026-08-22 18:23:22+00:00,@Penax21 Como si Araujo vuelve a ser el mejor central del mundo. Aquí no lo hubiera sido. Han tenido 4 temporadas. Es hora de irse.,True,Penax21,2091163637570261155,False,0,0,es,2091229758918946840,0,https://x.com/ScarFace2824/status/2091229758918946840,reply-archive,
2091224309498867781,2026-08-22 18:01:43+00:00,@RolsoG Que yo sepa Cucurella tuvo un entrenador que al primer partido lo sentenció y Balde ha tenido 4 temporadas. Llamame loco pero no creo que sea lo mismo.,True,RolsoG,2091167540466561270,False,0,0,es,2091224309498867781,0,https://x.com/ScarFace2824/status/2091224309498867781,reply-archive,
2091224013120913412,2026-08-22 18:00:32+00:00,"@Mario___RM A ver que después de dejaros 50M en un canterano vuestro, os habeis tenido gastar otros 60M en un canterano del Barça, porque el primero no es mejor que Mendy lesionado.",True,Mario___RM,2091180231872700920,False,0,0,es,2091224013120913412,0,https://x.com/ScarFace2824/status/2091224013120913412,reply-archive,
2091220618502975779,2026-08-22 17:47:03+00:00,@ElModelin Quizás no va mal encaminada https://t.co/kh4LzM3qCH,True,ElModelin,2091189806743065042,False,0,0,es,2091220618502975779,1,https://x.com/ScarFace2824/status/2091220618502975779,reply-archive,
2091219737984594428,2026-08-22 17:43:33+00:00,@IsmaelCanellas Antes Olmo y Raphinha que Gavi,True,IsmaelCanellas,2091201051009376468,False,0,0,es,2091219737984594428,0,https://x.com/ScarFace2824/status/2091219737984594428,reply-archive,
2091202941734576585,2026-08-22 16:36:48+00:00,@TheMavericK_YT Gerard sabe cosas https://t.co/GqCuvGamDy,True,TheMavericK_YT,2091185160695730446,False,0,0,es,2091202941734576585,1,https://x.com/ScarFace2824/status/2091202941734576585,reply-archive,
2091201216013390263,2026-08-22 16:29:57+00:00,"@_Futbolero_ Yo venderia a Koundé pero si se queda es para ser suplente de Cubarsí ni podemos confiar en el Christalitos, ni podemos no hacer lo posible para darle minutos a Xavi Espart.",True,_Futbolero_,2091173277527900267,False,0,0,es,2091201216013390263,0,https://x.com/ScarFace2824/status/2091201216013390263,reply-archive,
2091178197115125929,2026-08-22 14:58:29+00:00,@Kosobets Como si explota Araújo... Es lo que hay,True,Kosobets,2091170763709510043,False,6,0,es,2091178197115125929,0,https://x.com/ScarFace2824/status/2091178197115125929,reply-archive,
2091167153730785671,2026-08-22 14:14:36+00:00,@_rogerFCB No llega a decir tanto https://t.co/KBtapJ7Igz,True,_rogerFCB,2091156233516470521,False,1,0,es,2091167153730785671,1,https://x.com/ScarFace2824/status/2091167153730785671,reply-archive,
2091155211142197552,2026-08-22 13:27:08+00:00,@gerardromero @JijantesFC https://t.co/bum018ReLg https://t.co/1oKRV9YEbU,False,gerardromero,,False,0,0,qme,2091155211142197552,1,https://x.com/ScarFace2824/status/2091155211142197552,standalone-archive,
2091154892802936983,2026-08-22 13:25:52+00:00,RT @ScarFace2824: Alguien más se ha dado cuenta que @gerardromero ha insinuado que Frenkie De Jong podría salir a la Premier o por lo menos…,False,,,True,0,0,es,2091154892802936983,0,https://x.com/ScarFace2824/status/2091154892802936983,retweet-archive,
2091150490415337509,2026-08-22 13:08:23+00:00,"@FCB_vdg Claro, porque Fermín es canterano del City... Bernal del PSG... Espart del Chelsea... Cubarsí de la Juve... Lamine del Bayern...",True,FCB_vdg,2091140765950865501,False,2,0,es,2091150490415337509,0,https://x.com/ScarFace2824/status/2091150490415337509,reply-archive,
2091149880811012114,2026-08-22 13:05:57+00:00,@_rogerFCB Romero ayer insinuó que la Premier va detrás de él.,True,_rogerFCB,2091111906182394057,False,0,0,es,2091149880811012114,0,https://x.com/ScarFace2824/status/2091149880811012114,reply-archive,
2091149340987228245,2026-08-22 13:03:49+00:00,"Puedes ingresar 145-190M y reinvertir alrededor de 110-135M, sin quemar los 130M previstos para Julián.
Su situación en el Atleti se deteriora, juega poco, relación hóstil con la afición y sigue queriendo salir, ya devaluado en enero vuelves con fuerza por  &lt;100M. https://t.co/ZB99VZLo9Z",True,ScarFace2824,2091149330451198398,False,0,0,es,2091149330451198398,1,https://x.com/ScarFace2824/status/2091149340987228245,reply-archive,
2091149330451198398,2026-08-22 13:03:46+00:00,"Mercato 10/10

Apuraría a Julián hasta el final, pero no me iría a los 130 si el Atleti mantiene el no, activas a Tresoldi

OUT❌
Koundé: 55-70M
Balde: 45-60M
Casadó: 30-40M
Fort: 15-20M

IN✅
→ Lukeba: 55-70M
→ Salinas: 16M
→ Tresoldi: 40-50M https://t.co/LiUSxNCgVo",False,,,False,0,0,es,2091149330451198398,2,https://x.com/ScarFace2824/status/2091149330451198398,standalone-archive,
2091144763206418698,2026-08-22 12:45:37+00:00,"@ShadowMonarch23 @dembelismo99_ Yo no he entendido eso. 
Flick quiere a Lukeba pero que puede dar brazo a torcer si Deco le trae a Salinas, por tema Mendes.",True,ShadowMonarch23,2091136310484296171,False,0,0,es,2091144763206418698,0,https://x.com/ScarFace2824/status/2091144763206418698,reply-archive,
2091144564538998832,2026-08-22 12:44:50+00:00,@dembelismo99_ Central y tienes a Gerard Martin para suplente de Cancelo,True,dembelismo99_,2091135578028797982,False,1,0,es,2091144564538998832,0,https://x.com/ScarFace2824/status/2091144564538998832,reply-archive,
2091144436637946016,2026-08-22 12:44:19+00:00,"@AxeelFCB Mercato 10/10
Encima dejas que se devalue Julián y te lo traes en invierno o verano 2027 por menos de 100M",True,AxeelFCB,2091126646526902707,False,0,0,es,2091144436637946016,0,https://x.com/ScarFace2824/status/2091144436637946016,reply-archive,
2091144254806438007,2026-08-22 12:43:36+00:00,@Kosobets Al final tendrán razón los del Leipzig,True,Kosobets,2091142718281953586,False,2,0,ca,2091144254806438007,0,https://x.com/ScarFace2824/status/2091144254806438007,reply-archive,
2091120554468073803,2026-08-22 11:09:25+00:00,"@AleixG7 Tampoco tanta pena. Lleva 4 años y sigue con los mismos defectos que el primer año, cuando otros como Gerard Martín, Eric, Cubarsí no han parado de crecer. Y se siente, por como se le ve en el campo, que es por actitud.",True,AleixG7,2091107962685136913,False,38,0,es,2091120554468073803,0,https://x.com/ScarFace2824/status/2091120554468073803,reply-archive,
2091118103673348123,2026-08-22 10:59:41+00:00,@BarcelonaValor Precisamente después de verlos en pretemporada nace la necesidad.,True,BarcelonaValor,2091114379722821814,False,1,0,es,2091118103673348123,0,https://x.com/ScarFace2824/status/2091118103673348123,reply-archive,
2091105748524614144,2026-08-22 10:10:35+00:00,@annaisculer https://t.co/MYiKp9NMLN,True,annaisculer,2091076846280405204,False,3,0,qme,2091105748524614144,4,https://x.com/ScarFace2824/status/2091105748524614144,reply-archive,
2090920236195475884,2026-08-21 21:53:26+00:00,@dembelismo99_ Esta tarde ha insinuado que hay equipos premier detrás de Frenkie,True,dembelismo99_,2090912413990146557,False,0,0,es,2090920236195475884,0,https://x.com/ScarFace2824/status/2090920236195475884,reply-archive,
2090893948789330225,2026-08-21 20:08:58+00:00,"Alguien más se ha dado cuenta que @gerardromero ha insinuado que Frenkie De Jong podría salir a la Premier o por lo menos que hay equipos detrás de él?
Masterclass de Deco",False,,,False,0,1,es,2090893948789330225,0,https://x.com/ScarFace2824/status/2090893948789330225,standalone-archive,
2090892389711823041,2026-08-21 20:02:47+00:00,"Sin Miedo al exito.
Puedes traer a #Tresoldi pese a su juventud para que crezca en esos partidos de Liga que el Barça ya domina con solvencia. Y en Champions, ante rivales que te aprieten al hombre, tener un ataque con dos balas como Gordon y Raphinha puede ser diferencial. https://t.co/7OlgwEmfuw",False,,,False,0,0,es,2090892389711823041,1,https://x.com/ScarFace2824/status/2090892389711823041,standalone-archive,
